340	2	0.221185690196887	0.0997506234413965	87	162	137	2
348	2	0.211748405437042	0.0997506234413965	93	162	137	2
361	2	0.187880652248273	0.0997506234413965	81	124	120	1
366	2	0.196948436691483	0.0947630922693268	83	131	127	1
376	2	0.230771126500234	0.0997506234413965	88	166	142	2
379	2	0.187880652248273	0.0997506234413965	89	144	119	2
382	2	0.223090814394400	0.0947630922693268	83	146	141	2
386	2	0.291599945718551	0.0997506234413965	86	178	141	1
391	2	0.164934978915064	0.0847880299251871	83	103	108	2
392	2	0.202455863845403	0.0947630922693268	80	134	147	2
401	2	0.187880652248273	0.0997506234413965	88	121	116	1
411	2	0.175414147317314	0.0997506234413965	84	127	110	1
433	2	0.123210968688745	0.0947630922693268	96	130	107	2
445	2	0.0858743297812137	0.0897755610972568	60	81	86	1
449	2	0.180724749771489	0.107734806629834	66	125	130	1
458	2	0.171900206004978	0.0947630922693268	74	144	125	3
473	2	0.0828746778282908	0.0847880299251871	70	82	80	1
477	2	0.110483371017802	0.172588832487310	87	103	85	2
478	2	0.184291891521866	0.0997506234413965	83	153	135	2
494	2	0.151249994609304	0.116923076923077	75	135	125	1
516	2	0.226918951219871	0.116923076923077	84	165	115	1
531	2	0.121604086761823	0.116923076923077	82	92	103	2
549	2	0.232706299428673	0.0997506234413965	95	148	132	2
552	2	0.175414147317314	0.0997506234413965	97	153	139	3
556	2	0.175414147317314	0.0972568578553617	75	156	141	3
559	2	0.0652191169602195	0.172588832487310	61	67	74	1
564	2	0.175414147317314	0.0997506234413965	82	159	145	2
569	2	0.161483321847305	0.0997506234413965	81	126	131	1
571	2	0.266560880254305	0.127586206896552	80	97	116	1
585	2	0.0798915528471172	0.0798004987531173	70	82	72	2
589	2	0.0934466727615787	0.0748129675810474	63	83	72	1
592	2	0.234647567369168	0.0997506234413965	90	148	157	2
620	2	0.132949787518403	0.107734806629834	71	131	128	1
643	2	0.225001892085224	0.0947630922693268	81	144	134	2
647	2	0.108912673802141	0.0748129675810474	67	74	76	1
651	2	0.112058524101355	0.140077821011673	74	109	101	1
658	2	0.163206589811943	0.0997506234413965	77	138	129	1
665	2	0.159765152294317	0.140077821011673	74	93	105	1
674	2	0.202455863845403	0.107734806629834	72	142	133	1
675	2	0.0739743404497270	0.0847880299251871	68	77	75	1
685	2	0.208014206960081	0.0847880299251871	72	103	67	1
689	2	0.124822461456125	0.116923076923077	77	96	97	1
694	2	0.168407212121481	0.140077821011673	66	122	112	1
697	2	0.0980409849410648	0.0847880299251871	72	104	99	1
714	2	0.256412166101234	0.0997506234413965	81	155	144	1
715	2	0.129684804115963	0.0897755610972568	67	108	104	1
717	2	0.221185690196887	0.0897755610972568	77	134	121	2
733	2	0.198778631665330	0.0997506234413965	91	142	110	1
775	2	0.195123821563101	0.0947630922693268	89	145	129	2
802	2	0.152943008341245	0.140077821011673	66	111	98	1
808	2	0.136233698311913	0.140077821011673	69	113	92	1
814	2	0.177179032232610	0.140077821011673	72	119	110	1
815	2	0.246424798176129	0.0997506234413965	94	144	101	1
831	2	0.161483321847305	0.0997506234413965	90	116	119	1
845	2	0.170151102358872	0.0947630922693268	95	141	141	2
855	2	0.139536701560173	0.0872817955112220	75	94	99	1
863	2	0.178949225056871	0.0997506234413965	77	111	124	1
864	2	0.112058524101355	0.172588832487310	63	93	81	1
867	2	0.141195414962815	0.0997506234413965	98	118	112	1
874	2	0.234647567369168	0.0997506234413965	95	165	125	2
894	2	0.264518042356810	0.0997506234413965	90	169	160	2
908	2	0.268610329253126	0.0997506234413965	87	169	165	2
918	2	0.217393191347770	0.116923076923077	81	148	132	2
932	2	0.191491229083182	0.116923076923077	87	145	137	2
939	2	0.123210968688745	0.0847880299251871	80	87	91	1
947	2	0.230771126500234	0.0922693266832918	82	126	118	1
990	2	0.213624175387056	0.0997506234413965	83	160	146	2
236	3	0.184291891521866	0.0972568578553617	83	109	140	1
243	3	0.225001892085224	0.0947630922693268	96	113	126	1
251	3	0.134589366719583	0.172588832487310	82	119	106	1
255	3	0.139536701560173	0.0897755610972568	99	109	98	1
256	3	0.198778631665330	0.0997506234413965	94	129	138	1
280	3	0.198778631665330	0.0922693266832918	86	105	103	1
282	3	0.184291891521866	0.0997506234413965	98	111	138	1
292	3	0.142858964251791	0.0947630922693268	75	108	122	1
299	3	0.206155725075207	0.0897755610972568	78	126	90	1
322	3	0.158052058560426	0.0947630922693268	78	115	138	1
328	3	0.156344018186367	0.0997506234413965	81	126	136	1
331	3	0.144527370606062	0.0897755610972568	74	88	99	1
342	3	0.196948436691483	0.0997506234413965	93	119	141	1
357	3	0.113638152040790	0.0798004987531173	71	75	85	1
362	3	0.180724749771489	0.0972568578553617	88	129	136	1
393	3	0.173654546473192	0.0972568578553617	98	131	118	1
406	3	0.170151102358872	0.0997506234413965	98	120	142	1
426	3	0.163206589811943	0.0997506234413965	95	123	136	1
434	3	0.154641008845181	0.0947630922693268	87	111	117	1
453	3	0.202455863845403	0.116923076923077	105	133	112	1
460	3	0.151249994609304	0.0847880299251871	86	116	94	1
480	3	0.175414147317314	0.0897755610972568	89	94	108	1
487	3	0.166668512018778	0.0997506234413965	92	146	114	1
491	3	0.180724749771489	0.0947630922693268	92	116	109	1
496	3	0.226918951219871	0.0997506234413965	95	112	134	1
501	3	0.0949738324064628	0.0897755610972568	69	91	93	1
510	3	0.186083557248204	0.0997506234413965	84	140	133	1
541	3	0.0965052638167855	0.0847880299251871	80	81	83	1
547	3	0.139536701560173	0.0897755610972568	86	115	97	1
550	3	0.163206589811943	0.0997506234413965	89	128	142	1
558	3	0.191491229083182	0.0997506234413965	100	136	135	1
562	3	0.156344018186367	0.0997506234413965	92	132	136	1
575	3	0.0873803963511990	0.0748129675810474	65	70	71	1
582	3	0.166668512018778	0.0997506234413965	85	121	127	1
614	3	0.149561945713518	0.0922693266832918	80	108	105	1
630	3	0.180724749771489	0.0997506234413965	83	128	135	2
644	3	0.213624175387056	0.0972568578553617	86	109	128	1
646	3	0.200614432119322	0.0897755610972568	85	121	122	1
660	3	0.163206589811943	0.0997506234413965	90	140	136	1
671	3	0.248409549044715	0.0997506234413965	105	151	140	2
676	3	0.180724749771489	0.0947630922693268	84	111	129	1
696	3	0.158052058560426	0.0947630922693268	84	109	118	1
716	3	0.195123821563101	0.0972568578553617	89	124	138	1
732	3	0.170151102358872	0.0972568578553617	79	119	129	1
753	3	0.198778631665330	0.0872817955112220	95	124	95	1
761	3	0.123210968688745	0.0947630922693268	81	133	106	2
768	3	0.163206589811943	0.0897755610972568	85	106	109	1
790	3	0.170151102358872	0.0897755610972568	81	118	115	1
809	3	0.0888906464300802	0.0748129675810474	59	76	69	1
812	3	0.163206589811943	0.0947630922693268	80	116	130	1
841	3	0.168407212121481	0.0847880299251871	83	77	109	1
844	3	0.137882802987854	0.0972568578553617	78	121	123	1
857	3	0.101125368629733	0.0748129675810474	70	66	69	1
858	3	0.186083557248204	0.0997506234413965	87	144	143	1
862	3	0.186083557248204	0.0947630922693268	84	121	133	2
868	3	0.184291891521866	0.0997506234413965	85	134	135	1
875	3	0.240508230581461	0.0947630922693268	88	106	102	1
876	3	0.256412166101234	0.0997506234413965	117	176	107	1
879	3	0.0980409849410648	0.0798004987531173	71	75	84	1
891	3	0.196948436691483	0.0847880299251871	78	117	114	2
896	3	0.291599945718551	0.0997506234413965	102	155	149	1
910	3	0.260452072321232	0.0997506234413965	106	151	156	1
954	3	0.159765152294317	0.0947630922693268	97	126	119	2
967	3	0.113638152040790	0.116923076923077	80	114	117	1
976	3	0.209878424881818	0.0997506234413965	96	121	122	1
984	3	0.182505630502537	0.0947630922693268	97	130	113	1
993	3	0.170151102358872	0.0947630922693268	91	114	126	1
999	3	0.129684804115963	0.0897755610972568	91	109	99	1
